,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,township,range,section,data_source,geometry
980,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,160.0,170.84,subsurface,56,84,5,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.9941111670287 44.860707317434546, -106.99960444933397 44.86073160492018, -107.00509716673317 44.86075563000225, -107.01068128300265 44.860834122367976, -107.01625892472622 44.86091225391559, -107.01593813171634 44.857317883695885, -107.01037546407619 44.85726025147684, -107.00481279466719 44.85720234187538, -106.99944560979581 44.85714620400443, -106.99407844278429 44.85708980332946, -106.9941111670287 44.860707317434546))"
981,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,38.71,41.37,subsurface,56,84,6,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-107.03635228586461 44.85356966724666, -107.03104143350771 44.85366097769973, -107.03217522765975 44.85710208749112, -107.03785242561466 44.85702607881184, -107.03635228586461 44.85356966724666))"
982,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,36.97,37.15,subsurface,56,82,18,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.78470603767717 44.82841531441101, -106.78475099940555 44.832051351243294, -106.78943642004194 44.832066261809054, -106.78943123719151 44.828430447311426, -106.78470603767717 44.82841531441101))"
983,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,40.0,39.96,subsurface,56,77,87,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.13499153476603 44.80260422334901, -106.13476746519056 44.80260430638192, -106.13477061741217 44.803724351503774, -106.13477769519308 44.80622389181489, -106.1350013187166 44.80622372693775, -106.13986053967614 44.8062200582333, -106.13985404655548 44.80371815659164, -106.13985114432997 44.80260238828912, -106.13499153476603 44.80260422334901))"
984,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,320.0,327.15,subsurface,20,81,22,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.49473533443351 41.6851678774548, -106.4898128648773 41.68515426726188, -106.48981435177433 41.688819703904095, -106.48981581078986 41.69248516940382, -106.48981724231123 41.69615018996504, -106.48981870004626 41.69981523804004, -106.49470425016816 41.69976701627796, -106.49958977258666 41.69971879393945, -106.49960678689307 41.696084467052046, -106.49962377404542 41.692450140145084, -106.49964078931676 41.68881581372634, -106.49965777745139 41.685181486416084, -106.49473533443351 41.6851678774548))"
985,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,160.0,164.64,subsurface,20,81,22,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.48491178721017 41.69250236448597, -106.4800077906859 41.69251936504709, -106.4800277239501 41.69621552383392, -106.48004762834033 41.699911683541124, -106.48493317866958 41.699863460634674, -106.48981870004626 41.69981523804004, -106.48981724231123 41.69615018996504, -106.48981581078986 41.69248516940382, -106.48491178721017 41.69250236448597))"
986,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,40.0,40.15,subsurface,56,77,78,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.12989810986994 44.80623117137448, -106.1296900987541 44.80623147551935, -106.1296800557328 44.80736438267154, -106.12968613216971 44.80985100659963, -106.12988967101037 44.80985070168549, -106.1347901458533 44.8098436175858, -106.13479337389764 44.807358549571084, -106.13477769519308 44.80622389181489, -106.12989810986994 44.80623117137448))"
987,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,40.0,40.06,subsurface,56,77,78,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.12988967101037 44.80985070168549, -106.12968613216971 44.80985100659963, -106.1296901451305 44.810972441358714, -106.12969902818043 44.81347048183315, -106.12987725973898 44.81347026091847, -106.13478337371323 44.81346367660075, -106.13478804692194 44.81097149693298, -106.1347901458533 44.8098436175858, -106.12988967101037 44.80985070168549))"
988,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,36.66,36.84,subsurface,56,82,18,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.78475099940555 44.832051351243294, -106.78479595975814 44.83568752766537, -106.78944160307364 44.835702104355995, -106.78943642004194 44.832066261809054, -106.78475099940555 44.832051351243294))"
989,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,40.0,40.2,subsurface,56,82,18,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.77443299919356 44.82111733888412, -106.77447682075226 44.824749765443, -106.77957117020338 44.82476423009551, -106.77952676554109 44.82112963573124, -106.77443299919356 44.82111733888412))"
990,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,40.0,39.94,subsurface,56,77,87,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.14007243479189 44.80260230676793, -106.13985114432997 44.80260238828912, -106.13985404655548 44.80371815659164, -106.13986053967614 44.8062200582333, -106.14007882995719 44.80621989425246, -106.14494335765679 44.8062161971031, -106.14493744812589 44.80371157312999, -106.14493485225452 44.80260047199649, -106.14007243479189 44.80260230676793))"
991,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,320.0,321.96,subsurface,20,81,28,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.51391565830868 41.677647273604656, -106.50915516084822 41.67772962613322, -106.50438196769346 41.67781198072701, -106.49960880352715 41.67789416926538, -106.49963329145352 41.68153782772446, -106.49965777745139 41.685181486416084, -106.5044931920774 41.68512913190889, -106.50932860858819 41.68507677688969, -106.514138495748 41.685017368306845, -106.518948383065 41.68495793077742, -106.51881228351948 41.68126135601081, -106.51867618602886 41.677564752502576, -106.51391565830868 41.677647273604656))"
992,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,320.0,311.68,subsurface,20,82,26,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.5892065179175 41.677070368622, -106.58453341226094 41.67708866609826, -106.57967952129472 41.67710746612677, -106.57482560320925 41.677126070073626, -106.57494241541849 41.680717259796005, -106.57505920054146 41.684308422239795, -106.57977969552739 41.684300401874665, -106.58450022044707 41.684292354029786, -106.58919052036423 41.68428127836723, -106.59388081979708 41.68427017481363, -106.59388023627092 41.68066104039708, -106.59387962524717 41.67705190418379, -106.5892065179175 41.677070368622))"
993,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,320.0,318.53,subsurface,20,80,22,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.36910852711432 41.68489999038207, -106.36424117040357 41.68486032482782, -106.36426514251175 41.688440678967766, -106.36428911499233 41.69202103323008, -106.36431311617979 41.69560141581133, -106.3643370882215 41.69918176936435, -106.36919869304002 41.69923040696096, -106.37406029916582 41.699279045282495, -106.3740392435878 41.695701052545736, -106.3740181887507 41.69212308783142, -106.37399702299857 41.688531372219366, -106.37397588565686 41.684939684056026, -106.36910852711432 41.68489999038207))"
994,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,36.43,36.13,subsurface,20,80,18,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.43709321908445 41.71093493156074, -106.43711821158583 41.71453942373279, -106.44152663345496 41.7146438175136, -106.44148486339503 41.71105554656833, -106.43709321908445 41.71093493156074))"
995,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,320.0,317.12,subsurface,20,81,12,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.45592446242472 41.71455618136097, -106.45112519544699 41.714585401961976, -106.44632592825432 41.71461459548355, -106.44152663345496 41.7146438175136, -106.4415685437295 41.718232115006316, -106.4416104244076 41.72182038608698, -106.44639193994185 41.72182591446879, -106.45117348426425 41.72183122027112, -106.45595627717834 41.721836332865294, -106.46073909836865 41.721841249786735, -106.46073141392239 41.718184091210695, -106.46072372998269 41.71452695890841, -106.45592446242472 41.71455618136097))"
996,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,640.0,634.44,subsurface,21,120,12,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-110.98342317244564 41.808476053313036, -110.98342855532277 41.810281532683824, -110.98343385536009 41.81208701253846, -110.98343920988354 41.81389249221774, -110.98344989053746 41.817503424546466, -110.98346054484365 41.82111438356877, -110.98827674542618 41.82111096377665, -110.99309291879776 41.82110737790687, -110.99790898032207 41.821103902647444, -111.00272503528419 41.82110024265063, -111.00271629919328 41.81749206141763, -111.0027075643082 41.81388390781577, -111.00269882807945 41.81027586577544, -111.00269009180326 41.80666785053176, -110.99787200912715 41.80666867696786, -110.99305391757024 41.806669290585845, -110.98823588211695 41.80667001479388, -110.98341784645861 41.806670573695705, -110.98342317244564 41.808476053313036))"
997,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,80.0,79.65,subsurface,20,80,18,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.43226411620459 41.71080212716222, -106.43228716437885 41.714421092867916, -106.43711821158583 41.71453942373279, -106.43709321908445 41.71093493156074, -106.43706825336719 41.707332299742895, -106.43224103993758 41.707183134262515, -106.43226411620459 41.71080212716222))"
998,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,36.31,35.99,subsurface,20,80,18,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.43706825336719 41.707332299742895, -106.43709321908445 41.71093493156074, -106.44148486339503 41.71105554656833, -106.441443092119 41.7074672765289, -106.43706825336719 41.707332299742895))"
999,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,160.0,160.71,subsurface,55,86,23,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-107.18078046924578 44.718578655124674, -107.17571305858121 44.71857451531496, -107.17589610458054 44.7221983971485, -107.1760791789944 44.72582227938386, -107.18121020179844 44.725821975665646, -107.18634119548975 44.72582144931705, -107.1860945099615 44.72220212236893, -107.18584787944505 44.71858279566372, -107.18078046924578 44.718578655124674))"
1000,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,80.0,80.37,subsurface,55,83,1,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.8001347128995 44.76304469666701, -106.80013925686698 44.76667809270162, -106.80014377313967 44.770311517805744, -106.80522350637261 44.77032351853161, -106.80522454566277 44.766687315648035, -106.80522558378412 44.763050975476624, -106.8001347128995 44.76304469666701))"
1001,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,80.0,80.43,subsurface,55,83,1,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.80522558378412 44.763050975476624, -106.80522454566277 44.766687315648035, -106.80522350637261 44.77032351853161, -106.81030326788562 44.770335323972965, -106.81030983509696 44.766696288656945, -106.81031642918622 44.76305725390973, -106.80522558378412 44.763050975476624))"
1002,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,160.0,160.49,subsurface,55,86,23,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-107.19091528920248 44.71858693603217, -107.18584787944505 44.71858279566372, -107.1860945099615 44.72220212236893, -107.18634119548975 44.72582144931705, -107.19147221824286 44.725820673493644, -107.19660321180258 44.72581967504239, -107.19629296992434 44.722205375322226, -107.19598272882719 44.71859107720837, -107.19091528920248 44.71858693603217))"
1003,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,120.0,119.9,subsurface,55,83,1,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.80014377313967 44.770311517805744, -106.79507256780637 44.77029929521277, -106.79000136207931 44.77028685090034, -106.79001368480064 44.77391033195694, -106.79508100091094 44.773924109638834, -106.80014831779927 44.77393769295559, -106.8052198571714 44.77395127598558, -106.80522350637261 44.77032351853161, -106.80014377313967 44.770311517805744))"
1004,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,39.84,39.81,subsurface,55,83,1,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.80014831779927 44.77393769295559, -106.8001528064527 44.77755389514618, -106.80521620695616 44.77756394962605, -106.8052198571714 44.77395127598558, -106.80014831779927 44.77393769295559))"
1005,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,39.95,39.87,subsurface,55,83,1,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.79001368480064 44.77391033195694, -106.7900260063703 44.777533813454845, -106.79508940637736 44.77754384015633, -106.79508100091094 44.773924109638834, -106.79001368480064 44.77391033195694))"
