,state,university,rights_type,acres,gis_acres,managing_agency,county,section,block,data_source,geometry
1097,TX,Texas A&M,surface+subsurface,640.7,640.69,General Land Office,Ward,29,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.20248139954826 31.63275221545297, -103.20766084293138 31.646589929773153, -103.22381846894262 31.64216199187161, -103.21863701243495 31.628325271538543, -103.20248139954826 31.63275221545297))"
1098,TX,Texas A&M,surface+subsurface,640.7,640.71,General Land Office,Ward,43,20,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.3259285102211 31.629384085694866, -103.33112642296643 31.643216816280198, -103.3472779143826 31.638773877542146, -103.34207749893089 31.624941637313146, -103.32942455028763 31.62842255893489, -103.3259285102211 31.629384085694866))"
1099,TX,Texas A&M,surface+subsurface,438.4,435.69,General Land Office,Crane,11,35,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.50637007216262 31.651201755800432, -102.50805884740458 31.651195284922558, -102.51763885080202 31.65120528488341, -102.5240023384083 31.651209708663206, -102.52034950459543 31.63977159817505, -102.50394817732571 31.643614559277328, -102.50637007216262 31.651201755800432))"
1100,TX,Texas A&M,surface+subsurface,215.2,217.86,General Land Office,Ector,11,35,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.50637007216262 31.651201755800432, -102.50848828163626 31.65783707286731, -102.52491851040364 31.654078293995813, -102.5240023384083 31.651209708663206, -102.51763885080202 31.65120528488341, -102.50805884740458 31.651195284922558, -102.50637007216262 31.651201755800432))"
1101,TX,Texas A&M,surface+subsurface,640.7,640.69,General Land Office,Ward,24,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.27228214732953 31.628866181655635, -103.27747256812542 31.64270091265882, -103.29362605200488 31.638263960635456, -103.2884336324575 31.624430231768866, -103.27228214732953 31.628866181655635))"
1102,TX,Texas A&M,surface+subsurface,640.7,640.71,General Land Office,Ward,32,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.21863701243495 31.628325271538543, -103.22381846894262 31.64216199187161, -103.23997509872221 31.63773205496592, -103.23479064004486 31.62389533339784, -103.21863701243495 31.628325271538543))"
1103,TX,Texas A&M,surface+subsurface,640.7,640.69,General Land Office,Ward,29,19,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.34207749893089 31.624941637313146, -103.3472779143826 31.638773877542146, -103.36342738818264 31.63432793410008, -103.35822497936931 31.620497196768806, -103.34207749893089 31.624941637313146))"
1104,TX,Texas A&M,surface+subsurface,610.0,607.42,General Land Office,Crane,12,35,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.5240023384083 31.651209708663206, -102.53202885194725 31.651215287901962, -102.53742723542634 31.651215286372537, -102.54134693265897 31.650318125037145, -102.53674897594577 31.635926348211886, -102.52034950459543 31.63977159817505, -102.5240023384083 31.651209708663206))"
1105,TX,Texas A&M,surface+subsurface,47.5,50.0,General Land Office,Ector,12,35,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.5240023384083 31.651209708663206, -102.52491851040364 31.654078293995813, -102.53742723542634 31.651215286372537, -102.53202885194725 31.651215287901962, -102.5240023384083 31.651209708663206))"
1106,TX,Texas A&M,surface+subsurface,640.7,640.67,General Land Office,Ward,08,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.16499172123353 31.62776138324337, -103.17016513692107 31.641600080285617, -103.18632376455386 31.637177152131834, -103.18114834741986 31.623339450757218, -103.16499172123353 31.62776138324337))"
1107,TX,Texas A&M,surface+subsurface,640.7,640.68,General Land Office,Ward,25,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.2884336324575 31.624430231768866, -103.29362605200488 31.638263960635456, -103.30977803300289 31.633825029356203, -103.30458411955718 31.619992293394006, -103.2884336324575 31.624430231768866))"
1108,TX,Texas A&M,surface+subsurface,640.7,640.71,General Land Office,Ward,07,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.23479064004486 31.62389533339784, -103.23997509872221 31.63773205496592, -103.2561296704615 31.633300114992675, -103.25094324267705 31.619464393368787, -103.23479064004486 31.62389533339784))"
1109,TX,Texas A&M,surface+subsurface,661.4,661.35,General Land Office,Crane,13,35,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.53674897594577 31.635926348211886, -102.54134693265897 31.650318125037145, -102.5577745320575 31.64655546463037, -102.55314643956147 31.632078787718335, -102.53674897594577 31.635926348211886))"
1110,TX,Texas A&M,surface+subsurface,688.9,688.87,General Land Office,Crane,14,35,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.55314643956147 31.632078787718335, -102.5577745320575 31.64655546463037, -102.57168547154315 31.643367046411605, -102.57474210248509 31.642666199054098, -102.57016249835317 31.628083718529787, -102.55314643956147 31.632078787718335))"
1111,TX,Texas A&M,surface+subsurface,640.7,640.69,General Land Office,Ward,13,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.18114834741986 31.623339450757218, -103.18632376455386 31.637177152131834, -103.20248139954826 31.63275221545297, -103.19730296407491 31.618914512939043, -103.18114834741986 31.623339450757218))"
1112,TX,Texas A&M,surface+subsurface,640.7,640.68,General Land Office,Ward,35,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.30458411955718 31.619992293394006, -103.30977803300289 31.633825029356203, -103.3259285102211 31.629384085694866, -103.3207325872441 31.61555134655958, -103.30458411955718 31.619992293394006))"
1113,TX,Texas A&M,surface+subsurface,640.7,640.68,General Land Office,Ward,10,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.25094324267705 31.619464393368787, -103.2561296704615 31.633300114992675, -103.27228214732953 31.628866181655635, -103.26709371720031 31.615031449975476, -103.25094324267705 31.619464393368787))"
1114,TX,Texas A&M,surface+subsurface,640.7,640.72,General Land Office,Ward,28,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.19730296407491 31.618914512939043, -103.20248139954826 31.63275221545297, -103.21863701243495 31.628325271538543, -103.21345657551514 31.61448756314181, -103.19730296407491 31.618914512939043))"
1115,TX,Texas A&M,surface+subsurface,640.7,640.68,General Land Office,Ward,36,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.3207325872441 31.61555134655958, -103.3259285102211 31.629384085694866, -103.32942455028763 31.62842255893489, -103.34207749893089 31.624941637313146, -103.33687907594245 31.611109401375582, -103.3207325872441 31.61555134655958))"
1116,TX,Texas A&M,surface+subsurface,640.7,640.71,General Land Office,Ward,23,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.26709371720031 31.615031449975476, -103.27228214732953 31.628866181655635, -103.2884336324575 31.624430231768866, -103.2832432161532 31.61059550308106, -103.26709371720031 31.615031449975476))"
1117,TX,Texas A&M,surface+subsurface,640.7,640.68,General Land Office,Ward,33,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.21345657551514 31.61448756314181, -103.21863701243495 31.628325271538543, -103.23479064004486 31.62389533339784, -103.22960817922073 31.610059615563518, -103.21345657551514 31.61448756314181))"
1118,TX,Texas A&M,surface+subsurface,640.7,640.7,General Land Office,Ward,41,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.33687907594245 31.611109401375582, -103.34207749893089 31.624941637313146, -103.35822497936931 31.620497196768806, -103.35302456751084 31.60666545627642, -103.33687907594245 31.611109401375582))"
1119,TX,Texas A&M,surface+subsurface,640.7,640.69,General Land Office,Ward,07,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.15981930357425 31.613922685987458, -103.16499172123353 31.62776138324337, -103.18114834741986 31.623339450757218, -103.17597391573771 31.60950075230511, -103.15981930357425 31.613922685987458))"
1120,TX,Texas A&M,surface+subsurface,640.7,640.72,General Land Office,Ward,26,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.2832432161532 31.61059550308106, -103.2884336324575 31.624430231768866, -103.30458411955718 31.619992293394006, -103.29939169551822 31.606158565198704, -103.2832432161532 31.61059550308106))"
1121,TX,Texas A&M,surface+subsurface,640.7,640.69,General Land Office,Ward,06,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.22960817922073 31.610059615563518, -103.23479064004486 31.62389533339784, -103.25094324267705 31.619464393368787, -103.24575878489803 31.605628670207203, -103.22960817922073 31.610059615563518))"
1122,TX,Texas A&M,surface+subsurface,640.7,640.69,General Land Office,Ward,14,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.17597391573771 31.60950075230511, -103.18114834741986 31.623339450757218, -103.19730296407491 31.618914512939043, -103.19212653453957 31.60507679840869, -103.17597391573771 31.60950075230511))"
1123,TX,Texas A&M,surface+subsurface,640.7,640.69,General Land Office,Ward,34,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.29939169551822 31.606158565198704, -103.30458411955718 31.619992293394006, -103.3207325872441 31.61555134655958, -103.31553717271355 31.60171860946979, -103.29939169551822 31.606158565198704))"
1124,TX,Texas A&M,surface+subsurface,640.7,640.69,General Land Office,Ward,11,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.24575878489803 31.605628670207203, -103.25094324267705 31.619464393368787, -103.26709371720031 31.615031449975476, -103.2619073019923 31.601195723629125, -103.24575878489803 31.605628670207203))"
1125,TX,Texas A&M,surface+subsurface,640.7,640.69,General Land Office,Ward,27,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.19212653453957 31.60507679840869, -103.19730296407491 31.618914512939043, -103.21345657551514 31.61448756314181, -103.20827814722833 31.600650848540102, -103.19212653453957 31.60507679840869))"
1126,TX,Texas A&M,surface+subsurface,640.7,640.68,General Land Office,Ward,37,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.31553717271355 31.60171860946979, -103.3207325872441 31.61555134655958, -103.33687907594245 31.611109401375582, -103.33168265979036 31.597277668490918, -103.31553717271355 31.60171860946979))"
1127,TX,Texas A&M,surface+subsurface,640.7,640.72,General Land Office,Ward,22,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.2619073019923 31.601195723629125, -103.26709371720031 31.615031449975476, -103.2832432161532 31.61059550308106, -103.27805478422735 31.596760777885553, -103.2619073019923 31.601195723629125))"
1128,TX,Texas A&M,surface+subsurface,640.7,640.67,General Land Office,Ward,34,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.20827814722833 31.600650848540102, -103.21345657551514 31.61448756314181, -103.22960817922073 31.610059615563518, -103.22442773241944 31.59622290628701, -103.20827814722833 31.600650848540102))"
1129,TX,Texas A&M,surface+subsurface,640.7,640.67,General Land Office,Ward,40,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.33168265979036 31.597277668490918, -103.33687907594245 31.611109401375582, -103.35302456751084 31.60666545627642, -103.34782515188402 31.5928337220977, -103.33168265979036 31.597277668490918))"
1130,TX,Texas A&M,surface+subsurface,640.7,640.72,General Land Office,Ward,06,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.15464889544629 31.600082992222948, -103.15981930357425 31.613922685987458, -103.17597391573771 31.60950075230511, -103.17080049915185 31.595661048568328, -103.15464889544629 31.600082992222948))"
1131,TX,Texas A&M,surface+subsurface,640.7,640.7,General Land Office,Ward,27,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.27805478422735 31.596760777885553, -103.2832432161532 31.61059550308106, -103.29939169551822 31.606158565198704, -103.29420026950754 31.592324834361293, -103.27805478422735 31.596760777885553))"
1132,TX,Texas A&M,surface+subsurface,640.7,640.69,General Land Office,Ward,05,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.22442773241944 31.59622290628701, -103.22960817922073 31.610059615563518, -103.24575878489803 31.605628670207203, -103.24057532963887 31.59179295151679, -103.22442773241944 31.59622290628701))"
1133,TX,Texas A&M,surface+subsurface,640.7,640.73,General Land Office,Ward,15,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.17080049915185 31.595661048568328, -103.17597391573771 31.60950075230511, -103.19212653453957 31.60507679840869, -103.1869511066258 31.591238096126123, -103.17080049915185 31.595661048568328))"
1134,TX,Texas A&M,surface+subsurface,640.7,640.68,General Land Office,Ward,33,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.29420026950754 31.592324834361293, -103.29939169551822 31.606158565198704, -103.31553717271355 31.60171860946979, -103.31034475675942 31.587885883495844, -103.29420026950754 31.592324834361293))"
1135,TX,Texas A&M,surface+subsurface,640.7,640.67,General Land Office,Ward,12,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-103.24057532963887 31.59179295151679, -103.24575878489803 31.605628670207203, -103.2619073019923 31.601195723629125, -103.25672187762602 31.58736099164105, -103.24057532963887 31.59179295151679))"
