,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,meridian,township,range,section,data_source,geometry
641,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,80.0,79.52,subsurface,Tooele,SL,3S,6W,27,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.51256081244173 40.53401312607251, -112.51727117694082 40.533970003258055, -112.52198165154986 40.53392686701549, -112.52189171626127 40.530297006803664, -112.51718079360845 40.530340414296326, -112.51246986096545 40.53038371981607, -112.51256081244173 40.53401312607251))"
642,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,80.0,79.52,subsurface,Tooele,SL,3S,6W,27,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.51256081244173 40.53401312607251, -112.51727117694082 40.533970003258055, -112.52198165154986 40.53392686701549, -112.52189171626127 40.530297006803664, -112.51718079360845 40.530340414296326, -112.51246986096545 40.53038371981607, -112.51256081244173 40.53401312607251))"
643,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,80.0,79.52,subsurface,Tooele,SL,3S,6W,27,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.51256081244173 40.53401312607251, -112.51727117694082 40.533970003258055, -112.52198165154986 40.53392686701549, -112.52189171626127 40.530297006803664, -112.51718079360845 40.530340414296326, -112.51246986096545 40.53038371981607, -112.51256081244173 40.53401312607251))"
644,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,166.76,subsurface,Sanpete,SL,12S,3E,27,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.57551400161574 39.75136647249999, -111.58032256300555 39.75137478790756, -111.58513123983512 39.751382903513196, -111.58513648661365 39.747698373787514, -111.58514161929482 39.74401393241772, -111.58032251117648 39.744009111861985, -111.57550328384659 39.74400400171165, -111.57550870112055 39.74768541817843, -111.57551400161574 39.75136647249999))"
645,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,166.76,subsurface,Sanpete,SL,12S,3E,27,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.57551400161574 39.75136647249999, -111.58032256300555 39.75137478790756, -111.58513123983512 39.751382903513196, -111.58513648661365 39.747698373787514, -111.58514161929482 39.74401393241772, -111.58032251117648 39.744009111861985, -111.57550328384659 39.74400400171165, -111.57550870112055 39.74768541817843, -111.57551400161574 39.75136647249999))"
646,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,166.76,subsurface,Sanpete,SL,12S,3E,27,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.57551400161574 39.75136647249999, -111.58032256300555 39.75137478790756, -111.58513123983512 39.751382903513196, -111.58513648661365 39.747698373787514, -111.58514161929482 39.74401393241772, -111.58032251117648 39.744009111861985, -111.57550328384659 39.74400400171165, -111.57550870112055 39.74768541817843, -111.57551400161574 39.75136647249999))"
647,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,163.04,subsurface,Juab,SL,12S,3E,28,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.58983497199766 39.74024800724494, -111.58514687054355 39.740329488129966, -111.58514161929482 39.74401393241772, -111.58513648661365 39.747698373787514, -111.58513123983512 39.751382903513196, -111.58983614292677 39.75132223976495, -111.59454091866908 39.75126138596567, -111.5945350436018 39.747563398690865, -111.58983571251171 39.74763098162702, -111.58983539975483 39.74393954035932, -111.58983497199766 39.74024800724494))"
648,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,163.04,subsurface,Juab,SL,12S,3E,28,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.58983497199766 39.74024800724494, -111.58514687054355 39.740329488129966, -111.58514161929482 39.74401393241772, -111.58513648661365 39.747698373787514, -111.58513123983512 39.751382903513196, -111.58983614292677 39.75132223976495, -111.59454091866908 39.75126138596567, -111.5945350436018 39.747563398690865, -111.58983571251171 39.74763098162702, -111.58983539975483 39.74393954035932, -111.58983497199766 39.74024800724494))"
649,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,163.04,subsurface,Juab,SL,12S,3E,28,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.58983497199766 39.74024800724494, -111.58514687054355 39.740329488129966, -111.58514161929482 39.74401393241772, -111.58513648661365 39.747698373787514, -111.58513123983512 39.751382903513196, -111.58983614292677 39.75132223976495, -111.59454091866908 39.75126138596567, -111.5945350436018 39.747563398690865, -111.58983571251171 39.74763098162702, -111.58983539975483 39.74393954035932, -111.58983497199766 39.74024800724494))"
650,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,175.35,155.01,subsurface,Sanpete,SL,19S,1W,35,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"MULTIPOLYGON (((-111.8724842718082 39.1093772199231, -111.87245865465846 39.11305902376271, -111.87702778473762 39.113057177181524, -111.87701242461229 39.10833734729188, -111.87700381216536 39.10569197022951, -111.87250977312577 39.10569532456732, -111.8724842718082 39.1093772199231)), ((-111.88048235934475 39.11305555538216, -111.88159691007259 39.113055061400374, -111.88302142043446 39.113052569705935, -111.88295738753087 39.10568748962633, -111.88149784975046 39.105688622845214, -111.88061229611621 39.10568927815555, -111.88059564240042 39.105689313843534, -111.88048235934475 39.11305555538216)), ((-111.88617810665401 39.11304717804257, -111.88622043078348 39.114976282866024, -111.8934497074104 39.1149275865313, -111.89332771525224 39.11298864293399, -111.88617810665401 39.11304717804257)))"
651,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,175.35,155.01,subsurface,Sanpete,SL,19S,1W,35,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"MULTIPOLYGON (((-111.8724842718082 39.1093772199231, -111.87245865465846 39.11305902376271, -111.87702778473762 39.113057177181524, -111.87701242461229 39.10833734729188, -111.87700381216536 39.10569197022951, -111.87250977312577 39.10569532456732, -111.8724842718082 39.1093772199231)), ((-111.88048235934475 39.11305555538216, -111.88159691007259 39.113055061400374, -111.88302142043446 39.113052569705935, -111.88295738753087 39.10568748962633, -111.88149784975046 39.105688622845214, -111.88061229611621 39.10568927815555, -111.88059564240042 39.105689313843534, -111.88048235934475 39.11305555538216)), ((-111.88617810665401 39.11304717804257, -111.88622043078348 39.114976282866024, -111.8934497074104 39.1149275865313, -111.89332771525224 39.11298864293399, -111.88617810665401 39.11304717804257)))"
652,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,175.35,155.01,subsurface,Sanpete,SL,19S,1W,35,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"MULTIPOLYGON (((-111.8724842718082 39.1093772199231, -111.87245865465846 39.11305902376271, -111.87702778473762 39.113057177181524, -111.87701242461229 39.10833734729188, -111.87700381216536 39.10569197022951, -111.87250977312577 39.10569532456732, -111.8724842718082 39.1093772199231)), ((-111.88048235934475 39.11305555538216, -111.88159691007259 39.113055061400374, -111.88302142043446 39.113052569705935, -111.88295738753087 39.10568748962633, -111.88149784975046 39.105688622845214, -111.88061229611621 39.10568927815555, -111.88059564240042 39.105689313843534, -111.88048235934475 39.11305555538216)), ((-111.88617810665401 39.11304717804257, -111.88622043078348 39.114976282866024, -111.8934497074104 39.1149275865313, -111.89332771525224 39.11298864293399, -111.88617810665401 39.11304717804257)))"
653,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,438.41,453.83,subsurface,Sanpete,SL,18S,1W,34,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.90880240638688 39.19972079225021, -111.90438322949628 39.199760678457736, -111.90003560433854 39.19979966404051, -111.89568797125985 39.19983848741995, -111.89575290448047 39.20349214672025, -111.89581784805748 39.20714580363636, -111.9002945402753 39.207092640362035, -111.90477110892269 39.20703948621969, -111.90924778561248 39.206986339415415, -111.91372445336468 39.20693311074592, -111.91347294212288 39.20330697164709, -111.91322157617557 39.199680828556865, -111.91282681708897 39.19605003929402, -111.91243198531595 39.19241915678024, -111.90821355847508 39.192447161598984, -111.90399501069525 39.19247510470365, -111.89977657471009 39.19250307439233, -111.89990602311457 39.19615137094515, -111.90418910767656 39.19611784793809, -111.90850796659522 39.19608406869861, -111.90880240638688 39.19972079225021))"
654,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,438.41,453.83,subsurface,Sanpete,SL,18S,1W,34,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.90880240638688 39.19972079225021, -111.90438322949628 39.199760678457736, -111.90003560433854 39.19979966404051, -111.89568797125985 39.19983848741995, -111.89575290448047 39.20349214672025, -111.89581784805748 39.20714580363636, -111.9002945402753 39.207092640362035, -111.90477110892269 39.20703948621969, -111.90924778561248 39.206986339415415, -111.91372445336468 39.20693311074592, -111.91347294212288 39.20330697164709, -111.91322157617557 39.199680828556865, -111.91282681708897 39.19605003929402, -111.91243198531595 39.19241915678024, -111.90821355847508 39.192447161598984, -111.90399501069525 39.19247510470365, -111.89977657471009 39.19250307439233, -111.89990602311457 39.19615137094515, -111.90418910767656 39.19611784793809, -111.90850796659522 39.19608406869861, -111.90880240638688 39.19972079225021))"
655,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,438.41,453.83,subsurface,Sanpete,SL,18S,1W,34,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.90880240638688 39.19972079225021, -111.90438322949628 39.199760678457736, -111.90003560433854 39.19979966404051, -111.89568797125985 39.19983848741995, -111.89575290448047 39.20349214672025, -111.89581784805748 39.20714580363636, -111.9002945402753 39.207092640362035, -111.90477110892269 39.20703948621969, -111.90924778561248 39.206986339415415, -111.91372445336468 39.20693311074592, -111.91347294212288 39.20330697164709, -111.91322157617557 39.199680828556865, -111.91282681708897 39.19605003929402, -111.91243198531595 39.19241915678024, -111.90821355847508 39.192447161598984, -111.90399501069525 39.19247510470365, -111.89977657471009 39.19250307439233, -111.89990602311457 39.19615137094515, -111.90418910767656 39.19611784793809, -111.90850796659522 39.19608406869861, -111.90880240638688 39.19972079225021))"
656,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,162.16,subsurface,Duchesne,US,2S,1W,19,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.02957170039106 40.29474824315069, -110.02958410989895 40.298387494038124, -110.02959114375642 40.30203219316746, -110.03432419294052 40.30203594264138, -110.03905724392928 40.30203967862453, -110.03906602709351 40.29833060441779, -110.03905735311656 40.29465750951572, -110.03431447045563 40.294702883024044, -110.02957170039106 40.29474824315069))"
657,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,162.16,subsurface,Duchesne,US,2S,1W,19,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.02957170039106 40.29474824315069, -110.02958410989895 40.298387494038124, -110.02959114375642 40.30203219316746, -110.03432419294052 40.30203594264138, -110.03905724392928 40.30203967862453, -110.03906602709351 40.29833060441779, -110.03905735311656 40.29465750951572, -110.03431447045563 40.294702883024044, -110.02957170039106 40.29474824315069))"
658,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,162.16,subsurface,Duchesne,US,2S,1W,19,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.02957170039106 40.29474824315069, -110.02958410989895 40.298387494038124, -110.02959114375642 40.30203219316746, -110.03432419294052 40.30203594264138, -110.03905724392928 40.30203967862453, -110.03906602709351 40.29833060441779, -110.03905735311656 40.29465750951572, -110.03431447045563 40.294702883024044, -110.02957170039106 40.29474824315069))"
659,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,162.16,subsurface,Duchesne,US,2S,1W,19,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.02957170039106 40.29474824315069, -110.02958410989895 40.298387494038124, -110.02959114375642 40.30203219316746, -110.03432419294052 40.30203594264138, -110.03905724392928 40.30203967862453, -110.03906602709351 40.29833060441779, -110.03905735311656 40.29465750951572, -110.03431447045563 40.294702883024044, -110.02957170039106 40.29474824315069))"
660,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,161.47,subsurface,Millard,SL,17S,9W,27,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.84978461272985 39.31289764361932, -112.8497699885427 39.31652554587323, -112.85447100806283 39.31654389066937, -112.85917191373728 39.3165623174875, -112.85917850956646 39.31292553623896, -112.8591849962419 39.309288754699885, -112.85449212143094 39.30927929660384, -112.8497992404193 39.30926964918861, -112.84978461272985 39.31289764361932))"
661,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,161.47,subsurface,Millard,SL,17S,9W,27,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.84978461272985 39.31289764361932, -112.8497699885427 39.31652554587323, -112.85447100806283 39.31654389066937, -112.85917191373728 39.3165623174875, -112.85917850956646 39.31292553623896, -112.8591849962419 39.309288754699885, -112.85449212143094 39.30927929660384, -112.8497992404193 39.30926964918861, -112.84978461272985 39.31289764361932))"
