,state,state_enabling_act,trust_name,managing_agency,university,gis_acres,rights_type,activity,data_source,geometry
455,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,254.56,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.62662512330661 46.507410432876235, -122.62747372212867 46.50767427574767, -122.62807566163896 46.50780228981118, -122.62839188751784 46.50786275244754, -122.62860104550042 46.5079029184953, -122.62910342305634 46.508075472426476, -122.63051989265567 46.50861109070135, -122.63121269489754 46.50892838894211, -122.6316363897926 46.50914577571347, -122.63241671204501 46.509643173291096, -122.632539511752 46.50976055272081, -122.6325871649882 46.509886708880174, -122.63267320282378 46.51000391869414, -122.63310789826798 46.51024818395481, -122.63335331316964 46.5104020230074, -122.6339447920052 46.5108449848269, -122.63423498364473 46.511026106064044, -122.63444562673521 46.51117973397947, -122.63460268571765 46.51136008322926, -122.63461409106122 46.51142296375112, -122.63374159456639 46.51199646829838, -122.63362794935905 46.5121127770247, -122.63362907844072 46.51216693417219, -122.63368420511037 46.512230202309425, -122.63424316569625 46.51250180171256, -122.63451087254393 46.51269191227964, -122.6347993644007 46.512854717475534, -122.63507863055321 46.51303552798348, -122.63529069771289 46.51322530522623, -122.63589331152004 46.51359621046442, -122.63611746075689 46.51371392405136, -122.63640602180863 46.51390364312089, -122.63665622148338 46.51402210837832, -122.63667378430033 46.5102438354203, -122.6367386758754 46.50300087267827, -122.62627113055429 46.50318145759365, -122.61580351033102 46.50336103950632, -122.61576705131108 46.506966593362584, -122.61573994717054 46.50972307922211, -122.61575117139272 46.509722671050994, -122.6162533021213 46.50969788585833, -122.61713609919649 46.509538890711674, -122.61738229287208 46.509458721916765, -122.61786268954249 46.50927117314952, -122.6181864920975 46.509092350339344, -122.61846651915441 46.508886220844204, -122.61880861211749 46.508692657922225, -122.61900295881574 46.50858206797797, -122.61920410036628 46.508492956973704, -122.61945998712011 46.50830476339508, -122.61984085676417 46.50788279006246, -122.62000746333813 46.50774854017501, -122.62024265848295 46.50764130728619, -122.62058882096301 46.507552590267984, -122.62161659000003 46.507393786489516, -122.62233239854046 46.507360264331325, -122.62254363031946 46.507351886695794, -122.62299052967306 46.50729951925597, -122.62327094700436 46.507282483236864, -122.62407457356419 46.50728503914327, -122.62505783155184 46.50736037639938, -122.6258505884147 46.50738986550548, -122.6262467767216 46.50736157900944, -122.62662512330661 46.507410432876235))"
456,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,238.69,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.64011247101425 47.40411090029256, -119.64017300298644 47.41139942012131, -119.64534826437594 47.411310773426095, -119.64525491199191 47.404010340312276, -119.65072290131097 47.40388144600302, -119.65073044530081 47.39666332886152, -119.64004842281548 47.39678838987446, -119.64011247101425 47.40411090029256))"
457,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,445.98,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.1425216456791 46.01151039040698, -122.1636765727287 46.01146026931704, -122.16301017677276 45.996935547948645, -122.15263542297099 45.99695135977519, -122.15275680095559 46.00057966048256, -122.15292077243318 46.00603194878576, -122.14245782791126 46.00604970887515, -122.1425216456791 46.01151039040698))"
458,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,45.95,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-118.18797775757962 46.81499866984304, -118.18773023829507 46.815677397029006, -118.18718603298397 46.81653431845871, -118.18632018072411 46.81796991354708, -118.18599235783431 46.818693116604315, -118.18594090355238 46.81922463872616, -118.18618442122363 46.81980155550844, -118.18632492420934 46.820323795760835, -118.18630723448291 46.82073765032559, -118.18617105512138 46.821234593909885, -118.18575878601007 46.82214018920361, -118.1851962314946 46.82342409382648, -118.18456466194931 46.824529083629635, -118.1839724675169 46.82538502081039, -118.18325562884479 46.82626338840103, -118.18764586678019 46.82630502653304, -118.18767403904484 46.82534551327611, -118.18797775757962 46.81499866984304))"
459,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,445.54,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-123.17351712065924 46.213794964057975, -123.17486128332763 46.213801071560404, -123.19350328406684 46.21357697930474, -123.19372407860526 46.20646185530179, -123.1937779460557 46.20282249950972, -123.17851025524003 46.20291040307628, -123.17848710477482 46.20459785338015, -123.17334733163885 46.20463272727948, -123.17351712065924 46.213794964057975))"
460,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,82.53,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.92085002080891 45.751952479578776, -121.93129313326 45.75198844252783, -121.93121719149448 45.74833790041257, -121.92084025207107 45.74818256406557, -121.92085002080891 45.751952479578776))"
461,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,645.77,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.54291808477119 46.270670784057806, -122.55342562060613 46.27075557716937, -122.55349223234435 46.263549864370674, -122.55343488574722 46.25622823621817, -122.5429125564216 46.256255026863144, -122.53243795813981 46.256049041188675, -122.53242467153765 46.26338047832338, -122.53238256908554 46.27065616344467, -122.54291808477119 46.270670784057806))"
462,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,638.1,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.24086640189394 46.040391739608374, -122.24566773164378 46.04038983172109, -122.24554642039472 46.0327000662716, -122.24576165648425 46.02897205967527, -122.24594189485039 46.0252576209841, -122.22568828755215 46.02557056736537, -122.22564236138867 46.04046634327633, -122.23567513942712 46.04039357852256, -122.23603159216673 46.04039343604426, -122.24086640189394 46.040391739608374))"
463,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,358.8,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-123.43032703298113 46.31385616464503, -123.44065530607422 46.31401866592174, -123.44083651537139 46.30670577893502, -123.4409326845207 46.30397110723727, -123.44013103348225 46.30397399478717, -123.43966109997999 46.30407085214478, -123.43950914909432 46.30419039068742, -123.43910978529485 46.30478878576443, -123.43888121790586 46.30495626771302, -123.43753276815816 46.30521024513669, -123.4368529096522 46.30545350643114, -123.43642917674231 46.30574725879241, -123.43568425440597 46.30662145734443, -123.43501956928321 46.307073201422014, -123.43337802527981 46.3077696390015, -123.43125744101165 46.308542526486924, -123.4296771116237 46.308978364691036, -123.42904032406099 46.308993224221055, -123.42864022784488 46.30884263423944, -123.42855979723255 46.30874575032807, -123.42853375932863 46.308481606582234, -123.42863732053036 46.30827208882185, -123.42876980603357 46.308158061223466, -123.42949901155565 46.30787381651377, -123.43261565963763 46.30706757849548, -123.43334779914689 46.306764846672486, -123.43396314078758 46.306352638861874, -123.43551717640976 46.304766073601314, -123.43578729192862 46.30303337773731, -123.43062991084776 46.30299441190742, -123.43053105005123 46.3065367351399, -123.42020683081338 46.30636658268144, -123.41999981178623 46.313692731023636, -123.42513045619305 46.313769580958905, -123.43032703298113 46.31385616464503))"
464,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,238.46,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.6792046726332 48.149016166106065, -119.6737880060295 48.14905095541686, -119.6735927107748 48.163349990283145, -119.67899780011653 48.163369332136206, -119.67909958443057 48.1562452341532, -119.68451361055375 48.156221093033835, -119.68461715045021 48.148989369867536, -119.6792046726332 48.149016166106065))"
465,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,38.47,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.29631967862085 45.75152246434862, -122.29623566284695 45.755083301047875, -122.30129935172953 45.75511466766485, -122.3013714113002 45.75347904693322, -122.30145167796822 45.751615952898945, -122.29631967862085 45.75152246434862))"
466,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,152.52,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.62838006618747 45.9843396749369, -122.62830989070405 45.98791524860469, -122.63835754414957 45.98688779863529, -122.63838047293174 45.97973702890365, -122.62841687837094 45.98071568413562, -122.62838006618747 45.9843396749369))"
467,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,40.56,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.62077505880622 48.24050284990875, -121.61532829169843 48.240542045154044, -121.6154558498589 48.244228084575674, -121.62085091485397 48.24414638517005, -121.62077505880622 48.24050284990875))"
468,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,321.67,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.96158416504214 47.486512213038466, -121.97230909562293 47.48686545746476, -121.97232876750338 47.47248206615197, -121.96124485728869 47.47239814293043, -121.96158416504214 47.486512213038466))"
469,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,158.58,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.93110635056301 45.73036418119227, -121.94140082646165 45.73037603579509, -121.94146418465166 45.72336090722701, -121.941473896127 45.72315007258428, -121.93122777777464 45.72314040009505, -121.93110635056301 45.73036418119227))"
470,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,21.25,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-123.6686896350526 46.62163735896254, -123.67421474095299 46.62161523071377, -123.6742958885698 46.61979154121953, -123.66875721081534 46.61980862057103, -123.6686896350526 46.62163735896254))"
471,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,142.55,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-123.2665940130102 46.240763501921066, -123.27596586374607 46.2407483924186, -123.27690004101119 46.233870575945595, -123.26649069126664 46.23402817086674, -123.2665940130102 46.240763501921066))"
472,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,54.04,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.76889614511963 46.79991596336883, -122.76860310027978 46.800085589444926, -122.76840255186512 46.80025867641205, -122.76821605371636 46.80039977160326, -122.76837140270025 46.80043369743322, -122.76850456253227 46.8004892030717, -122.76876452707599 46.80063205058623, -122.7690099990725 46.80079632282257, -122.7693007243193 46.80093855861044, -122.76959648666876 46.8010172746101, -122.76997462295425 46.80104151148621, -122.77023584708913 46.80096479432964, -122.77042117489822 46.80090695247524, -122.77060052166631 46.80077793336218, -122.77076419804345 46.80063238070748, -122.77102465454391 46.80051276257023, -122.77102807378748 46.79983829795992, -122.7762852871984 46.79989102355735, -122.77631278957107 46.795378685351274, -122.7736818802477 46.79535116733576, -122.77367684071841 46.796253871049224, -122.77236161377148 46.796240207909584, -122.77104639147947 46.79622652962983, -122.77104444471279 46.79661044080667, -122.77103723100068 46.79803241559703, -122.76983571419537 46.798841452008844, -122.76984082845055 46.798951264620044, -122.7697868363441 46.79913202383231, -122.76968246500087 46.799284794372824, -122.76952527450156 46.79950186370486, -122.76935372193287 46.79963209602262, -122.76905931747056 46.799818491817284, -122.76889614511963 46.79991596336883))"
473,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,280.09,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.87959553585443 45.75184243252845, -121.88491568788179 45.751850909639884, -121.88492768759724 45.74779663479976, -121.89004351802052 45.7479316513882, -121.89011878634798 45.737528197072976, -121.8794931071621 45.73749696609787, -121.87948421282928 45.7400637723073, -121.87947101238505 45.74383187820602, -121.87946836441931 45.74456966876335, -121.87951607306786 45.74760020426043, -121.87959553585443 45.75184243252845))"
474,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,325.5,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.72584356752404 47.42497962495285, -119.7258757326176 47.43238428110661, -119.7473232545501 47.431901892247225, -119.74735216645333 47.4246830693447, -119.72584356752404 47.42497962495285))"
