,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,data_source,geometry
653,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,640.0,634.23,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-115.84447998479952 46.61467421751542, -115.84973304389484 46.614670599292445, -115.85495515654875 46.61467431257203, -115.86015147424268 46.61468374787489, -115.8653414960853 46.61469072501427, -115.86536081276168 46.61109039428221, -115.86540456299315 46.60747584492673, -115.86545182532917 46.60390367496267, -115.8654958450897 46.60026692122247, -115.86023743492343 46.6002638863079, -115.85497377984152 46.60028654783805, -115.84977447729354 46.60029085108441, -115.84446182566109 46.600269138581574, -115.84450494661772 46.60389717327528, -115.84447922943212 46.607443514903366, -115.84446831258309 46.611073046972045, -115.84447998479952 46.61467421751542))"
654,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,80.0,79.79,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-115.86024139463763 46.59308640479316, -115.8602723811764 46.59669907186168, -115.86023743492343 46.6002638863079, -115.8654958450897 46.60026692122247, -115.86556335993002 46.59670666353083, -115.86551307572047 46.593080413007925, -115.86024139463763 46.59308640479316))"
655,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,480.0,479.31,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-115.80230476647093 46.58947964897948, -115.80231883158541 46.59303835861097, -115.80233915065813 46.59663884932704, -115.80235789096052 46.60022258304442, -115.80770258865383 46.60022162161087, -115.81297618922825 46.600230722348265, -115.8182664723969 46.60024235822391, -115.81825336483632 46.5966554813717, -115.81820557004944 46.593076611966275, -115.81818300761581 46.58948652809638, -115.81813380419467 46.585905961683665, -115.81283679547543 46.585883088965595, -115.80756316092155 46.585904092957065, -115.80241767861119 46.58590881611538, -115.8022798370756 46.5859089392149, -115.80230476647093 46.58947964897948))"
656,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,157.17,154.04,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-115.86979381854945 46.74948724209884, -115.87494046999431 46.74948728764176, -115.88025428225433 46.74945522573713, -115.88547577126417 46.749418344939876, -115.89042287861912 46.74940500800961, -115.89044057417073 46.74586217873153, -115.88550842631825 46.745877080276124, -115.88031719183513 46.745894307918064, -115.87500536919727 46.74590644841289, -115.86982665324817 46.745926639301324, -115.86979381854945 46.74948724209884))"
657,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,631.96,631.08,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-115.8694826363219 46.72049647567572, -115.86949856129739 46.7241200273752, -115.86951448670314 46.727743577008454, -115.86980800379152 46.731403358065755, -115.87508870236996 46.73140322489919, -115.8803586592652 46.73140539933524, -115.88558093692265 46.73141442356822, -115.89049771698836 46.73142071126341, -115.89026564417769 46.72771764360781, -115.89027482988038 46.72410623185097, -115.89028398766058 46.720494850909006, -115.89048534633986 46.716952060949446, -115.88537349233843 46.71695361163757, -115.88009317208225 46.71693969825865, -115.87484636593378 46.71692804884856, -115.86965338701523 46.71693368286312, -115.8694826363219 46.72049647567572))"
658,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,317.19,315.5,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-115.86946621320361 46.70973272292689, -115.86955432494405 46.713355965856415, -115.86965338701523 46.71693368286312, -115.87484636593378 46.71692804884856, -115.88009317208225 46.71693969825865, -115.88537349233843 46.71695361163757, -115.89048534633986 46.716952060949446, -115.89043532021255 46.71334179168991, -115.89039995876196 46.70977343623935, -115.88532071277531 46.70975973634182, -115.88005739574598 46.709744292309935, -115.87478143590015 46.70973374308554, -115.86946621320361 46.70973272292689))"
659,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,80.0,79.59,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-115.82744626159655 46.6950977092875, -115.83268061347816 46.695106487731955, -115.83792862901753 46.69511983410597, -115.83792074949528 46.69150938420931, -115.83266914380312 46.69149481226924, -115.82742598564516 46.69148536193494, -115.82744626159655 46.6950977092875))"
660,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,40.0,39.79,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-116.03726874100778 46.77435618499356, -116.037261672182 46.77796307830985, -116.04251912301413 46.77796021733843, -116.04252569280133 46.774352711821514, -116.03726874100778 46.77435618499356))"
661,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,,8.68,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-116.36056623459554 47.09446347284333, -116.3618514263276 47.095499236423336, -116.36380585302987 47.09707424547723, -116.363802482698 47.09686176291631, -116.36376459064718 47.094472308436295, -116.36376454057853 47.09447230857023, -116.36376448125422 47.09447230799536, -116.3607193801054 47.09446389824551, -116.36056623459554 47.09446347284333))"
662,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,,472.39,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-116.35325609146584 47.09807079408124, -116.35330424356123 47.101698534498375, -116.35335611721919 47.105321774306994, -116.3534089364611 47.1090175456505, -116.3587026666141 47.10905033768338, -116.36399639699293 47.10908310337151, -116.36923334716292 47.10911539708855, -116.36929295905658 47.1091157571154, -116.37447035398021 47.10914766311575, -116.37442881131274 47.10541678195472, -116.37439485379342 47.102384166436565, -116.3743881572802 47.10178604282062, -116.37332600888249 47.10178172931133, -116.3691340406339 47.10176460953962, -116.36706650991455 47.1017561060878, -116.36387992260734 47.10174292770755, -116.36382224267331 47.09810760402778, -116.36380925827662 47.09728897350181, -116.36030228421527 47.09446274014502, -116.3584867630336 47.09445768094595, -116.35848625169463 47.09445767978188, -116.35320794087355 47.09444305261011, -116.35325609146584 47.09807079408124))"
663,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,7.12,7.07,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-116.38502222754433 47.10438034403662, -116.3856251487196 47.10447694105424, -116.38600778016846 47.104538230525996, -116.38710834505629 47.104709489466636, -116.3871084034369 47.10470949814837, -116.38710845922415 47.10470950778406, -116.38768778629415 47.10481231839886, -116.38838156191757 47.10493543605546, -116.38873799683044 47.10500845341276, -116.38925996192256 47.10511546412415, -116.38937886423487 47.105139840459216, -116.38947896521373 47.10516036240521, -116.3898324650465 47.10524664839602, -116.390340170099 47.10539548212725, -116.39037433328042 47.10541402069443, -116.39062903767413 47.105510266575585, -116.39067727281443 47.105528493189, -116.39105945048834 47.10570434903949, -116.39116630497236 47.10576321878359, -116.3913395443467 47.105858662002014, -116.39171604545015 47.106089503952234, -116.39198129558515 47.10631007044852, -116.39243848350213 47.1067234909651, -116.39262777562702 47.106995142363466, -116.39287030672685 47.107386902971534, -116.39287032805173 47.10738693762253, -116.39287035081438 47.10738697494322, -116.39305071737503 47.10768263388085, -116.39336977395544 47.10869677136535, -116.39346332436347 47.10898039221594, -116.3934855050168 47.10905484469697, -116.39391541032964 47.10905363081154, -116.39389202423331 47.10901889982549, -116.39373058231402 47.10853403059736, -116.39359846064066 47.10809562359308, -116.39343790259097 47.10760929015594, -116.39318215945406 47.10718511748541, -116.39318211836282 47.10718505355046, -116.3929328062542 47.10679433074918, -116.39257262692763 47.106389717065326, -116.3920167845107 47.10590716520715, -116.39170538972236 47.105714486570406, -116.39139593038408 47.105526976272955, -116.39114842767545 47.10541470174268, -116.39099339022606 47.10534437180389, -116.39076281034367 47.105238048702155, -116.39068952239853 47.10520425480938, -116.39038589433787 47.10510832690669, -116.39033693576582 47.10509285912191, -116.39018779344521 47.105052846478955, -116.38975747146822 47.104937395355336, -116.38944434216064 47.10486872019188, -116.38873669059396 47.10471351322237, -116.38871090368919 47.10470785717528, -116.38767341079034 47.104520783402755, -116.38740631685066 47.104472798983494, -116.38637043572605 47.10431852854858, -116.38598322450322 47.104248404073935, -116.38570136033717 47.104200867511715, -116.38501868582476 47.10408573298281, -116.38502222754433 47.10438034403662))"
664,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,40.0,39.99,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-116.33737080303497 47.090849706182674, -116.3320917983686 47.09086321743861, -116.33210619851215 47.09449648943456, -116.33738161949373 47.09448311647416, -116.33737080303497 47.090849706182674))"
665,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,320.0,319.63,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-116.3535442135112 47.14163863256584, -116.35352928455188 47.138015864635925, -116.34824066409351 47.13801193870071, -116.34295201679713 47.13800801085119, -116.34296566697373 47.14163492139105, -116.34297931782261 47.14526182999757, -116.3429929685156 47.14888826783529, -116.34300661865171 47.152514675868225, -116.34829779566046 47.15251079436048, -116.35358897207128 47.152506912869775, -116.35357404275184 47.14888417137973, -116.35355911446263 47.145261401859685, -116.3535442135112 47.14163863256584))"
666,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,,22.52,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-116.3302846346309 47.1452628010017, -116.3323995199078 47.145261313745635, -116.3323871479717 47.14163073611801, -116.32941684283712 47.14163264325773, -116.3294165356842 47.145263400308245, -116.3302846346309 47.1452628010017))"
667,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,640.0,640.15,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-116.2896838729191 47.137976365539075, -116.28995524807094 47.134417505599394, -116.28994343361111 47.13078873049166, -116.28993159174607 47.127159954892704, -116.28991977793046 47.123531149796115, -116.28461688084182 47.123531944505366, -116.27931401268798 47.123532738460405, -116.27401111418521 47.123533532844334, -116.26870824609824 47.123534299453226, -116.26872636484096 47.12717185546569, -116.26874448355808 47.13080938432639, -116.2687626297877 47.13444691338685, -116.26858039542246 47.13805377179357, -116.27385732057373 47.13804789505452, -116.27913423554917 47.13804177417739, -116.28440906196246 47.13800919133624, -116.2896838729191 47.137976365539075))"
668,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,480.0,481.16,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-116.30055916417271 47.13802910481478, -116.30585520133185 47.13802050305036, -116.31115126592866 47.13801190118809, -116.3111413123264 47.134387710576846, -116.31113135755157 47.13076352076119, -116.30583437606633 47.13077017676871, -116.30053739572304 47.130776611740664, -116.30052649800484 47.12714989237211, -116.30051562703225 47.12352314623468, -116.29521770406983 47.12352716179333, -116.28991977793046 47.123531149796115, -116.28993159174607 47.127159954892704, -116.28994343361111 47.13078873049166, -116.28995524807094 47.134417505599394, -116.2896838729191 47.137976365539075, -116.29526310042297 47.1380377075699, -116.30055916417271 47.13802910481478))"
669,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,,2.68,subsurface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/1,"POLYGON ((-116.31582062574691 47.109213363969225, -116.31578897989655 47.10939865626792, -116.31569001879095 47.109599442410435, -116.31546740403746 47.10980868779639, -116.31508766829688 47.10997040549879, -116.3143581555176 47.11012733261661, -116.31393390203502 47.110218592366536, -116.31326105097402 47.11030568229655, -116.31271179583847 47.11046119811115, -116.31252710346592 47.11056173614748, -116.31225671837596 47.110710081081486, -116.31136803879781 47.11133566702062, -116.31108283112358 47.11154516945282, -116.31108340294053 47.11178488996794, -116.31108344523405 47.1117848621168, -116.31161846436464 47.11143313595816, -116.31205414388872 47.11113811197664, -116.31244711298841 47.11085345659635, -116.31287408935435 47.11062020872703, -116.3133416027462 47.110491125693564, -116.314074647614 47.11039430813188, -116.31521090554702 47.11014533104605, -116.31567835007176 47.109941379701226, -116.31595891416639 47.10966251427835, -116.31607178335017 47.109414660080155, -116.31610259075907 47.10922808159013, -116.3160913686527 47.10902021194122, -116.31580836950349 47.10902003080406, -116.31582062574691 47.109213363969225))"
