,state,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,section,block,data_source,geometry
2044,TX,Texas A&M,General Land Office,Texas A&M,686.85,686.83,subsurface+surface,Pecos,27,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11392772.2314 3616094.579999998, -11392785.1457 3614119.4312999994, -11394700.9104 3614131.8589999974, -11394688.2178 3616107.0089000016, -11392772.2314 3616094.579999998))"
2045,TX,Texas A&M,General Land Office,Texas A&M,686.85,686.81,subsurface+surface,Pecos,26,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11390856.2441 3616081.7611000016, -11390869.4923 3614106.6154000014, -11392785.1457 3614119.4312999994, -11392772.2314 3616094.579999998, -11390856.2441 3616081.7611000016))"
2046,TX,Texas A&M,General Land Office,Texas A&M,682.39,680.47,subsurface+surface,Pecos,25,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11388940.2575 3616068.6838999987, -11388961.1549 3614200.4712999985, -11389193.4787 3614202.157200001, -11389196.707 3614097.1207000017, -11390869.4923 3614106.6154000014, -11390856.2441 3616081.7611000016, -11388940.2575 3616068.6838999987))"
2047,TX,Texas A&M,General Land Office,Texas A&M,650.33,649.71,subsurface+surface,Pecos,07,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11387024.2713 3616055.346900001, -11387045.1233 3614187.1149000004, -11388961.1549 3614200.4712999985, -11388940.2575 3616068.6838999987, -11387024.2713 3616055.346900001))"
2048,TX,Texas A&M,General Land Office,Texas A&M,650.42,649.7,subsurface+surface,Pecos,08,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11385108.2844 3616041.6199999973, -11385129.0918 3614173.4990999997, -11387045.1233 3614187.1149000004, -11387024.2713 3616055.346900001, -11385108.2844 3616041.6199999973))"
2049,TX,Texas A&M,General Land Office,Texas A&M,650.47,649.64,subsurface+surface,Pecos,09,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11383192.2969 3616027.6347000003, -11383213.0602 3614159.753700003, -11385129.0918 3614173.4990999997, -11385108.2844 3616041.6199999973, -11383192.2969 3616027.6347000003))"
2050,TX,Texas A&M,General Land Office,Texas A&M,650.48,649.58,subsurface+surface,Pecos,10,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11381276.3295 3616013.383299999, -11381297.0288 3614145.6191999987, -11383213.0602 3614159.753700003, -11383192.2969 3616027.6347000003, -11381276.3295 3616013.383299999))"
2051,TX,Texas A&M,General Land Office,Texas A&M,650.46,649.5,subsurface+surface,Pecos,11,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11379360.3752 3615998.8696999997, -11379380.9972 3614131.4848999977, -11381297.0288 3614145.6191999987, -11381276.3295 3616013.383299999, -11379360.3752 3615998.8696999997))"
2052,TX,Texas A&M,General Land Office,Texas A&M,538.19,537.37,subsurface+surface,Pecos,12,17,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11377756.957 3615990.5058000013, -11377816.7354 3614119.684600003, -11379380.9972 3614131.4848999977, -11379360.3752 3615998.8696999997, -11377756.957 3615990.5058000013))"
2053,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.99,subsurface+surface,Pecos,04,21,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11420779.5997 3614924.3581999987, -11420787.2882 3613042.0923999995, -11422660.1843 3613049.608900003, -11422652.7195 3614931.8756000027, -11420779.5997 3614924.3581999987))"
2054,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.01,subsurface+surface,Pecos,05,21,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11418906.3678 3614916.4514999986, -11418914.3909 3613034.1878999993, -11420787.2882 3613042.0923999995, -11420779.5997 3614924.3581999987, -11418906.3678 3614916.4514999986))"
2055,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.99,subsurface+surface,Pecos,06,21,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11417033.248 3614908.2858999968, -11417041.4934 3613026.023500003, -11418914.3909 3613034.1878999993, -11418906.3678 3614916.4514999986, -11417033.248 3614908.2858999968))"
2056,TX,Texas A&M,General Land Office,Texas A&M,140.9,140.97,subsurface+surface,Pecos,16,28,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11462055.3154 3613034.306900002, -11462055.4274 3612620.4399000034, -11463202.941 3612620.570600003, -11463931.6591 3612620.5724000037, -11463931.6593 3613034.3083999977, -11462055.3154 3613034.306900002))"
2057,TX,Texas A&M,General Land Office,Texas A&M,140.9,140.91,subsurface+surface,Pecos,17,28,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11460178.971 3613033.8630999997, -11460179.0836 3612620.7612999976, -11461329.4919 3612620.309299998, -11462055.4274 3612620.4399000034, -11462055.3154 3613034.306900002, -11460178.971 3613033.8630999997))"
2058,TX,Texas A&M,General Land Office,Texas A&M,498.1,498.17,subsurface+surface,Pecos,02,165,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11456224.8954 3614809.3103, -11456012.0504 3614808.552199997, -11456019.9551 3613247.3298999965, -11454011.2489 3613236.824699998, -11454007.6345 3610108.4239000008, -11454555.4419 3610108.8390000015, -11454554.7061 3611149.063199997, -11454553.3901 3613031.054899998, -11456426.2831 3613032.3537999988, -11456425.3172 3614810.6292999983, -11456224.8954 3614809.3103))"
2059,TX,Texas A&M,General Land Office,Texas A&M,444.0,444.0,subsurface+surface,Pecos,18,28,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11458302.6722 3613033.2635999992, -11458303.4088 3611151.205499999, -11459440.9037 3611151.594800003, -11459439.3434 3612620.9557000026, -11460179.0836 3612620.7612999976, -11460178.971 3613033.8630999997, -11458302.6722 3613033.2635999992))"
2060,TX,Texas A&M,General Land Office,Texas A&M,671.5,671.51,subsurface+surface,Pecos,13,19,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11404654.783 3614191.914099999, -11404665.8107 3612216.998999998, -11406538.4947 3612227.414999999, -11406527.8007 3614202.2663000003, -11404654.783 3614191.914099999))"
2061,TX,Texas A&M,General Land Office,Texas A&M,641.2,641.21,subsurface+surface,Pecos,31,27,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11456426.2831 3613032.3537999988, -11456427.3428 3611150.231899999, -11458303.4088 3611151.205499999, -11458302.6722 3613033.2635999992, -11456426.2831 3613032.3537999988))"
2062,TX,Texas A&M,General Land Office,Texas A&M,671.5,671.53,subsurface+surface,Pecos,08,19,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11402781.7668 3614181.1718000025, -11402793.0157 3612206.3246000037, -11404665.8107 3612216.998999998, -11404654.783 3614191.914099999, -11402781.7668 3614181.1718000025))"
2063,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.02,subsurface+surface,Pecos,32,27,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11454554.7061 3611149.063199997, -11456427.3428 3611150.231899999, -11456426.2831 3613032.3537999988, -11454553.3901 3613031.054899998, -11454554.7061 3611149.063199997))"
2064,TX,Texas A&M,General Land Office,Texas A&M,836.7,836.71,subsurface+surface,Pecos,03,19,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11400447.9821 3614167.5820000023, -11400458.4794 3612394.585900001, -11400459.675 3612192.608400002, -11402793.0157 3612206.3246000037, -11402781.7668 3614181.1718000025, -11400447.9821 3614167.5820000023))"
2065,TX,Texas A&M,General Land Office,Texas A&M,616.99,615.6,subsurface+surface,Pecos,31,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11398532.3295 3614155.9337000027, -11398548.8821 3612383.3369999975, -11400458.4794 3612394.585900001, -11400447.9821 3614167.5820000023, -11398532.3295 3614155.9337000027))"
2066,TX,Texas A&M,General Land Office,Texas A&M,617.12,616.46,subsurface+surface,Pecos,32,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11396616.5647 3614144.025799997, -11396633.9638 3612371.1494000033, -11398548.8821 3612383.3369999975, -11398532.3295 3614155.9337000027, -11396616.5647 3614144.025799997))"
2067,TX,Texas A&M,General Land Office,Texas A&M,617.27,616.48,subsurface+surface,Pecos,33,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11394700.9104 3614131.8589999974, -11394719.0454 3612359.091499999, -11396633.9638 3612371.1494000033, -11396616.5647 3614144.025799997, -11394700.9104 3614131.8589999974))"
2068,TX,Texas A&M,General Land Office,Texas A&M,617.45,616.53,subsurface+surface,Pecos,34,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11392785.1457 3614119.4312999994, -11392804.2385 3612346.2558000013, -11394719.0454 3612359.091499999, -11394700.9104 3614131.8589999974, -11392785.1457 3614119.4312999994))"
2069,TX,Texas A&M,General Land Office,Texas A&M,617.64,616.64,subsurface+surface,Pecos,35,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11390869.4923 3614106.6154000014, -11390889.3202 3612333.2902000025, -11392804.2385 3612346.2558000013, -11392785.1457 3614119.4312999994, -11390869.4923 3614106.6154000014))"
2070,TX,Texas A&M,General Land Office,Texas A&M,535.42,533.38,subsurface+surface,Pecos,36,18,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11389196.707 3614097.1207000017, -11389250.6968 3612322.009999998, -11390889.3202 3612333.2902000025, -11390869.4923 3614106.6154000014, -11389196.707 3614097.1207000017))"
2071,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.99,subsurface+surface,Pecos,10,21,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11420787.2882 3613042.0923999995, -11420794.9762 3611160.1130999997, -11422667.5398 3611167.627700001, -11422660.1843 3613049.608900003, -11420787.2882 3613042.0923999995))"
2072,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.01,subsurface+surface,Pecos,09,21,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11418914.3909 3613034.1878999993, -11418922.3025 3611152.2096000016, -11420794.9762 3611160.1130999997, -11420787.2882 3613042.0923999995, -11418914.3909 3613034.1878999993))"
2073,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.99,subsurface+surface,Pecos,08,21,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11417041.4934 3613026.023500003, -11417042.0613 3612895.328900002, -11417049.7392 3611144.047200002, -11418922.3025 3611152.2096000016, -11418914.3909 3613034.1878999993, -11417041.4934 3613026.023500003))"
2074,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.11,subsurface+surface,Pecos,07,21,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11415177.0659 3611135.6209999993, -11417049.7392 3611144.047200002, -11417042.0613 3612895.328900002, -11415029.1106 3612886.258100003, -11415037.0213 3611134.9772000015, -11415177.0659 3611135.6209999993))"
2075,TX,Texas A&M,General Land Office,Texas A&M,86.6,86.61,subsurface+surface,Pecos,19,28,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11458303.4088 3611151.205499999, -11458303.6308 3610733.5786999986, -11459441.3494 3610730.8571999967, -11459440.9037 3611151.594800003, -11458303.4088 3611151.205499999))"
2076,TX,Texas A&M,General Land Office,Texas A&M,671.5,671.52,subsurface+surface,Pecos,19,19,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11408411.2893 3612237.5067000017, -11408421.7606 3610262.965300001, -11410294.2232 3610272.7942999974, -11410284.0844 3612247.338299997, -11408411.2893 3612237.5067000017))"
2077,TX,Texas A&M,General Land Office,Texas A&M,443.3,443.29,subsurface+surface,Pecos,30,27,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11456427.3428 3611150.231899999, -11456428.4026 3609268.5244000033, -11457559.7736 3609269.0429999977, -11457560.7747 3610735.2634999976, -11458303.6308 3610733.5786999986, -11458303.4088 3611151.205499999, -11456427.3428 3611150.231899999))"
2078,TX,Texas A&M,General Land Office,Texas A&M,671.5,671.54,subsurface+surface,Pecos,18,19,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11406538.4947 3612227.414999999, -11406549.2993 3610252.7468999997, -11408421.7606 3610262.965300001, -11408411.2893 3612237.5067000017, -11406538.4947 3612227.414999999))"
2079,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.02,subsurface+surface,Pecos,29,27,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11454554.7061 3611149.063199997, -11454555.4419 3610108.8390000015, -11454556.0352 3609267.2268999964, -11456428.4026 3609268.5244000033, -11456427.3428 3611150.231899999, -11454554.7061 3611149.063199997))"
2080,TX,Texas A&M,General Land Office,Texas A&M,671.5,671.53,subsurface+surface,Pecos,14,19,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11404665.8107 3612216.998999998, -11404676.8378 3610242.3988000005, -11406549.2993 3610252.7468999997, -11406538.4947 3612227.414999999, -11404665.8107 3612216.998999998))"
2081,TX,Texas A&M,General Land Office,Texas A&M,671.5,671.53,subsurface+surface,Pecos,07,19,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11402793.0157 3612206.3246000037, -11402804.376 3610231.7905, -11404676.8378 3610242.3988000005, -11404665.8107 3612216.998999998, -11402793.0157 3612206.3246000037))"
2082,TX,Texas A&M,General Land Office,Texas A&M,836.7,836.68,subsurface+surface,Pecos,04,19,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11400459.675 3612192.608400002, -11400471.368 3610218.0776000023, -11402804.376 3610231.7905, -11402793.0157 3612206.3246000037, -11400459.675 3612192.608400002))"
2083,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.99,subsurface+surface,Pecos,11,21,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11420794.9762 3611160.1130999997, -11420802.6647 3609278.2883, -11422674.8941 3609285.9293000028, -11422667.5398 3611167.627700001, -11420794.9762 3611160.1130999997))"
2084,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.03,subsurface+surface,Pecos,12,21,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11418922.3025 3611152.2096000016, -11418930.3249 3609270.5163000003, -11420802.6647 3609278.2883, -11420794.9762 3611160.1130999997, -11418922.3025 3611152.2096000016))"
2085,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.99,subsurface+surface,Pecos,13,21,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11417049.7392 3611144.047200002, -11417057.9854 3609262.355300002, -11418930.3249 3609270.5163000003, -11418922.3025 3611152.2096000016, -11417049.7392 3611144.047200002))"
2086,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.01,subsurface+surface,Pecos,14,21,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11415177.0659 3611135.6209999993, -11415185.6444 3609253.9356999993, -11417057.9854 3609262.355300002, -11417049.7392 3611144.047200002, -11415177.0659 3611135.6209999993))"
2087,TX,Texas A&M,General Land Office,Texas A&M,386.4,386.37,subsurface+surface,Pecos,27,27,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11456428.4026 3609268.5244000033, -11456429.4507 3607386.9712999985, -11457558.5508 3607387.6194999963, -11457559.7736 3609269.0429999977, -11456428.4026 3609268.5244000033))"
