,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,meridian,township,range,section,aliquot,data_source,geometry
1108,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.25,surface,CIMARRON,C,5N,3E,26.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70471979676633 36.867585021740155, -102.70474844040709 36.871250977485055, -102.70924431942721 36.87126247371068, -102.70920317491634 36.86759461849205, -102.70471979676633 36.867585021740155))"
1109,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.14,surface,CIMARRON,C,5N,3E,26.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70471979676633 36.867585021740155, -102.70920317491634 36.86759461849205, -102.70916203084711 36.86392686273467, -102.70469115314218 36.863919066403085, -102.70471979676633 36.867585021740155))"
1110,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.16,surface,CIMARRON,C,5N,3E,26.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70920317491634 36.86759461849205, -102.7136865537835 36.86760431543945, -102.71363300930162 36.863934559786685, -102.70916203084711 36.86392686273467, -102.70920317491634 36.86759461849205))"
1111,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.27,surface,CIMARRON,C,5N,3E,26.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70924431942721 36.87126247371068, -102.71374009809557 36.871273970528, -102.7136865537835 36.86760431543945, -102.70920317491634 36.86759461849205, -102.70924431942721 36.87126247371068))"
1112,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.12,surface,CIMARRON,C,5N,3E,26.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70023641786038 36.86757542522917, -102.70471979676633 36.867585021740155, -102.70469115314218 36.863919066403085, -102.70022017503159 36.86391136987612, -102.70023641786038 36.86757542522917))"
1113,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.1,surface,CIMARRON,C,5N,3E,26.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.69575303932575 36.86756582892635, -102.70023641786038 36.86757542522917, -102.70022017503159 36.86391136987612, -102.69574929653514 36.86390357321633, -102.69575303932575 36.86756582892635))"
1114,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.23,surface,CIMARRON,C,5N,3E,26.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70025266172239 36.87123948099104, -102.70474844040709 36.871250977485055, -102.70471979676633 36.867585021740155, -102.70023641786038 36.86757542522917, -102.70025266172239 36.87123948099104))"
1115,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.21,surface,CIMARRON,C,5N,3E,26.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.69575303932575 36.86756582892635, -102.69575688360112 36.87122798464662, -102.70025266172239 36.87123948099104, -102.70023641786038 36.86757542522917, -102.69575303932575 36.86756582892635))"
1116,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.34,surface,CIMARRON,C,5N,3E,27.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72733063877378 36.87127955969671, -102.72735268210431 36.87492921521244, -102.7318723608197 36.87492441111507, -102.73186081918408 36.87128145599494, -102.72733063877378 36.87127955969671))"
1117,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.41,surface,CIMARRON,C,5N,3E,27.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72733063877378 36.87127955969671, -102.72280045915133 36.87127776363191, -102.722833001876 36.87493401862772, -102.72735268210431 36.87492921521244, -102.72733063877378 36.87127955969671))"
1118,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.25,surface,CIMARRON,C,5N,3E,27.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72735268210431 36.87492921521244, -102.72737472472342 36.878578870299215, -102.73188390298648 36.87856736670265, -102.7318723608197 36.87492441111507, -102.72735268210431 36.87492921521244))"
1119,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.32,surface,CIMARRON,C,5N,3E,27.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.722833001876 36.87493401862772, -102.72286554535053 36.878590374016035, -102.72737472472342 36.878578870299215, -102.72735268210431 36.87492921521244, -102.722833001876 36.87493401862772))"
1120,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.49,surface,CIMARRON,C,5N,3E,27.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71827027840831 36.87127586695649, -102.71831332242583 36.87493882219241, -102.722833001876 36.87493401862772, -102.72280045915133 36.87127776363191, -102.71827027840831 36.87127586695649))"
1121,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.47,surface,CIMARRON,C,5N,3E,27.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7137936430043 36.87494372593562, -102.71384718774215 36.87861338077917, -102.71835636711518 36.87860187778507, -102.71831332242583 36.87493882219241, -102.7137936430043 36.87494372593562))"
1122,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.56,surface,CIMARRON,C,5N,3E,27.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71827027840831 36.87127586695649, -102.71374009809557 36.871273970528, -102.7137936430043 36.87494372593562, -102.71831332242583 36.87493882219241, -102.71827027840831 36.87127586695649))"
1123,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.39,surface,CIMARRON,C,5N,3E,27.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71831332242583 36.87493882219241, -102.71835636711518 36.87860187778507, -102.72286554535053 36.878590374016035, -102.722833001876 36.87493401862772, -102.71831332242583 36.87493882219241))"
1124,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.44,surface,CIMARRON,C,5N,3E,27.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72733063877378 36.87127955969671, -102.73186081918408 36.87128145599494, -102.73184927696052 36.86763850137746, -102.72730859589579 36.867629904616415, -102.72733063877378 36.87127955969671))"
1125,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.51,surface,CIMARRON,C,5N,3E,27.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72276791526599 36.867621408181975, -102.72280045915133 36.87127776363191, -102.72733063877378 36.87127955969671, -102.72730859589579 36.867629904616415, -102.72276791526599 36.867621408181975))"
1126,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.6,surface,CIMARRON,C,5N,3E,27.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72276791526599 36.867621408181975, -102.72730859589579 36.867629904616415, -102.7272865526859 36.86398034909808, -102.72273537175762 36.863965053133434, -102.72276791526599 36.867621408181975))"
1127,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.53,surface,CIMARRON,C,5N,3E,27.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72730859589579 36.867629904616415, -102.73184927696052 36.86763850137746, -102.73183773406205 36.86399554546356, -102.7272865526859 36.86398034909808, -102.72730859589579 36.867629904616415))"
1128,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.68,surface,CIMARRON,C,5N,3E,27.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71822723428336 36.867612811194924, -102.72276791526599 36.867621408181975, -102.72273537175762 36.863965053133434, -102.71818419082958 36.86394985579023, -102.71822723428336 36.867612811194924))"
1129,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.66,surface,CIMARRON,C,5N,3E,27.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7136865537835 36.86760431543945, -102.71374009809557 36.871273970528, -102.71827027840831 36.87127586695649, -102.71822723428336 36.867612811194924, -102.7136865537835 36.86760431543945))"
1130,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.75,surface,CIMARRON,C,5N,3E,27.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7136865537835 36.86760431543945, -102.71822723428336 36.867612811194924, -102.71818419082958 36.86394985579023, -102.71363300930162 36.863934559786685, -102.7136865537835 36.86760431543945))"
1131,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.58,surface,CIMARRON,C,5N,3E,27.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71827027840831 36.87127586695649, -102.72280045915133 36.87127776363191, -102.72276791526599 36.867621408181975, -102.71822723428336 36.867612811194924, -102.71827027840831 36.87127586695649))"
1132,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,19.27,surface,CIMARRON,C,6N,3E,10.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7226692995582 36.99642533431922, -102.72373616130461 36.99648113177087, -102.7238279444075 36.99648593140384, -102.72720677712663 36.99665532257304, -102.72720025609163 36.994807745369506, -102.72266838092612 36.99479245381956, -102.7226692995582 36.99642533431922))"
1133,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,21.63,surface,CIMARRON,C,6N,3E,10.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72720677712663 36.99665532257304, -102.7317472550345 36.99688291245797, -102.7317322306943 36.99482293726519, -102.72720025609163 36.994807745369506, -102.72720677712663 36.99665532257304))"
1134,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,14.36,surface,CIMARRON,C,6N,3E,10.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71813640489802 36.994777261707945, -102.7136045295005 36.99476197081807, -102.71361954444389 36.99595195555887, -102.71813322130586 36.996188045015785, -102.71813640489802 36.994777261707945))"
1135,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,16.84,surface,CIMARRON,C,6N,3E,10.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71813322130586 36.996188045015785, -102.7226692995582 36.99642533431922, -102.72266838092612 36.99479245381956, -102.71813640489802 36.994777261707945, -102.71813322130586 36.996188045015785))"
1136,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,11.93,surface,CIMARRON,C,6N,3E,11.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70903426473758 36.99570966741185, -102.71361954444389 36.99595195555887, -102.7136045295005 36.99476197081807, -102.70904185382338 36.99476197807786, -102.70903426473758 36.99570966741185))"
1137,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,9.22,surface,CIMARRON,C,6N,3E,11.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70447138450989 36.995470378038604, -102.70582223824289 36.9955399747223, -102.70903426473758 36.99570966741185, -102.70904185382338 36.99476197807786, -102.70447917730404 36.99476198652288, -102.70447138450989 36.995470378038604))"
1138,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,4.22,surface,CIMARRON,C,6N,3E,11.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.69991650098451 36.994761994321294, -102.69535382379507 36.99476200240995, -102.69539982928099 36.99508199872196, -102.69811593524642 36.995142993276865, -102.69990990554372 36.995235388729306, -102.69991650098451 36.994761994321294))"
1139,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,6.58,surface,CIMARRON,C,6N,3E,11.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.69990990554372 36.995235388729306, -102.70447138450989 36.995470378038604, -102.70447917730404 36.99476198652288, -102.69991650098451 36.994761994321294, -102.69990990554372 36.995235388729306))"
1140,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,3.2,surface,CIMARRON,C,6N,3E,12.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.68631617803189 36.99506881486415, -102.68751052466813 36.99506701346292, -102.69083235312915 36.99507330714552, -102.69083714962517 36.994773310297695, -102.68632047529071 36.99478451842146, -102.68631617803189 36.99506881486415))"
1141,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,3.44,surface,CIMARRON,C,6N,3E,12.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.69083235312915 36.99507330714552, -102.69539982928099 36.99508199872196, -102.69535382379507 36.99476200240995, -102.69083714962517 36.994773310297695, -102.69083235312915 36.99507330714552))"
1142,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,3.06,surface,CIMARRON,C,6N,3E,12.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.68180380036452 36.99479582680232, -102.67728712637937 36.99480703448846, -102.6772711285668 36.99508203100768, -102.68179970409955 36.99507542340677, -102.68180380036452 36.99479582680232))"
1143,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,3.11,surface,CIMARRON,C,6N,3E,12.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.68180380036452 36.99479582680232, -102.68179970409955 36.99507542340677, -102.68631617803189 36.99506881486415, -102.68632047529071 36.99478451842146, -102.68180380036452 36.99479582680232))"
1144,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.64,surface,CIMARRON,C,6N,3E,14.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.704519135378 36.99111313083146, -102.70447917730404 36.99476198652288, -102.70904185382338 36.99476197807786, -102.7090713117368 36.99110462287334, -102.704519135378 36.99111313083146))"
1145,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.65,surface,CIMARRON,C,6N,3E,14.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7091007703278 36.98744716729333, -102.7090713117368 36.99110462287334, -102.71362348808364 36.9910960151118, -102.71364244544328 36.9874300590683, -102.7091007703278 36.98744716729333))"
1146,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.74,surface,CIMARRON,C,6N,3E,14.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7090713117368 36.99110462287334, -102.70904185382338 36.99476197807786, -102.7136045295005 36.99476197081807, -102.71362348808364 36.9910960151118, -102.7090713117368 36.99110462287334))"
